index	kind	Vorov	PDlocal
910	1	0.000000000000000	inf
911	1	0.000000000000000	inf
912	1	0.000000000000000	inf
913	1	0.000000000000000	inf
914	1	0.000000000000000	inf
915	1	0.000000000000000	inf
916	1	0.000000000000000	inf
917	1	0.000000000000000	inf
918	1	0.000000000000000	inf
919	1	0.000000000000000	inf
920	1	0.000000000000000	inf
921	1	0.000000000000000	inf
922	1	0.000000000000000	inf
923	1	0.000000000000000	inf
924	1	0.000000000000000	inf
925	1	0.000000000000000	inf
926	1	0.000000000000000	inf
927	1	0.000000000000000	inf
928	1	0.000000000000000	inf
929	1	0.000000000000000	inf
930	1	0.000000000000000	inf
931	1	0.000000000000000	inf
932	1	0.000000000000000	inf
933	1	0.000000000000000	inf
934	1	0.000000000000000	inf
935	1	0.000000000000000	inf
936	1	0.000000000000000	inf
937	1	0.000000000000000	inf
938	1	0.000000000000000	inf
939	1	0.000000000000000	inf
940	1	0.000000000000000	inf
941	1	0.000000000000000	inf
942	1	0.148881571977932	6.716747994494751
943	1	0.000000000000000	inf
944	1	0.000000000000000	inf
945	1	0.000000000000000	inf
946	1	0.000000000000000	inf
947	1	0.000000000000000	inf
948	1	0.000000000000000	inf
949	1	0.000000000000000	inf
950	1	0.000000000000000	inf
951	1	0.000000000000000	inf
952	1	1.540814067966497	0.649007573846829
953	1	0.000000000000000	inf
954	1	0.000000000000000	inf
955	1	0.000000000000000	inf
956	1	0.000000000000000	inf
957	1	0.000000000000000	inf
958	1	0.000000000000000	inf
959	1	0.000000000000000	inf
960	1	0.059418003952146	16.829915740780788
961	1	0.000000000000000	inf
962	1	0.000000000000000	inf
963	1	0.000000000000000	inf
964	1	0.000000000000000	inf
965	1	0.000000000000000	inf
966	1	0.000000000000000	inf
967	1	0.000000000000000	inf
968	1	0.002829634564303	353.402525052339627
969	1	0.000000000000000	inf
970	1	0.000000000000000	inf
971	1	0.000000000000000	inf
972	1	0.000000000000000	inf
973	1	0.000000000000000	inf
974	1	0.000000000000000	inf
975	1	0.000000000000000	inf
976	1	0.000000000000000	inf
977	1	0.000000000000000	inf
978	1	0.000000000000000	inf
979	1	0.000000000000000	inf
980	1	0.000000000000000	inf
981	1	0.000000000000000	inf
982	1	0.000000000000000	inf
983	1	0.000000000000000	inf
984	1	0.000000000000000	inf
985	1	0.000000000000000	inf
986	1	0.000000000000000	inf
987	1	0.000000000000000	inf
988	1	0.000000000000000	inf
989	1	0.000000000000000	inf
990	1	0.000000000000000	inf
991	1	0.000000000000000	inf
992	1	0.000000000000000	inf
993	1	0.000000000000000	inf
994	1	0.000000000000000	inf
995	1	0.000000000000000	inf
996	1	0.000000000000000	inf
997	1	0.000000000000000	inf
998	1	0.000000000000000	inf
999	1	0.000000000000000	inf
Sum:
0.030910477579083	0.155726370008448	inf	-nan
610	0.024377576844716	0.125229226499667	inf	-nan
390	0.041128604368733	0.193792755437309	inf	-nan
